x,y,height,land,mountains,plains,hills,slope,boundMin,boundMax,repeatHeight,naturalHeight,waterHeight,flowX,flowY
-10752,-16128,16.061668,1,0,1,0,0.08297077,-216.00002,153.90721,16.061668,150.45724,0,0,0
-10496,-16128,39.901165,1,0,1,0,0.114891,-216.00002,153.90721,39.901165,150.53346,0,0,0
-10240,-16128,69.15405,1,0,1,0,0.12809318,-216.00002,153.90721,69.15405,150.51431,0,0,0
-9984,-16128,59.685093,1,0,1,0,0.12491689,-216.00002,153.90721,59.685093,150.44554,0,0,0
-9728,-16128,44.168457,1,0,1,0,0.116724394,-216.00002,153.90721,44.168457,150.33295,0,0,0
-9472,-16128,28.052017,1,0,1,0,0.10206243,-216.00002,153.90721,28.052017,150.1818,0,0,0
-9216,-16128,10.139808,1,0,1,0,0.068201765,-216.00002,153.90723,10.139808,149.99734,0,0,0
-8960,-16128,0.54454005,1,0,1,0,0.017338043,-216.00002,153.94427,0.54454005,149.78482,0,0,0
-8704,-16128,-81.29112,1,0,1,0,0.057507318,-216.00002,154.82864,-81.29112,149.5495,0,-0.64837587,0.7613204
-8448,-16128,0.012327896,1,1.3955738E-06,0.9999986,0,0.12111611,-216.00002,200.38551,0.012327896,149.29784,0,0,0
-8192,-16128,1.4581652,1,0.00016866233,0.9998313,0,0.027898168,-216.00002,377.5373,1.4581652,149.17584,0,0,0
-7936,-16128,4.771028,1,0.0020205097,0.99797946,0,0.050638605,-216.00002,699.0584,4.771028,155.16805,0,0,0
-7680,-16128,17.752363,1,0.010351695,0.9896483,0,0.12343766,-216.00002,1135.4606,17.752363,244.0296,0,0,0
-7424,-16128,55.68929,1,0.03377349,0.9662265,0,0.2568401,-216.00002,1629.151,55.68929,459.97205,0,0,0
-7168,-16128,123.00562,1,0.082893,0.917107,0,0.36589518,-216.00002,2114.5945,123.00562,792.6288,0,0,0
-6912,-16128,211.50963,1,0.16667117,0.83332884,0,0.4324581,-216.00002,2617.203,211.50963,1198.9972,0,0,0
-6656,-16128,312.4989,1,0.28831482,0.7116852,0,0.47351784,-216.00002,3700.2014,312.4989,1620.7231,0,0,0
-6400,-16128,421.48065,1,0.4422423,0.55775774,0,0.5113396,-216.00002,4811.501,421.48065,2003.0815,0,0,0
-6144,-16128,516.1296,1,0.6132596,0.38673884,1.5497208E-06,0.5708376,-216.00002,5282.2837,516.1296,2353.495,0,0,0
-5888,-16128,557.05493,1,0.7784462,0.22150558,4.8220158E-05,0.55842936,-216.00002,5318.912,557.05493,2815.934,0,0,0
-5632,-16128,660.418,1,0.9114372,0.08842942,0.00013336539,0.8456655,-216.00002,5299.899,660.418,3311.3357,0,0,0
-5376,-16128,790.8297,1,0.9881244,0.01181196,6.366987E-05,0.80294234,-216.00002,5101.968,790.8297,3465.7217,0,0,0
-5120,-16128,915.64056,1,1,0,0,0.8846288,-216.00002,4561.6377,915.64056,3521.5518,0,0,0
-4864,-16128,1059.732,1,1,0,0,0.9488629,-216.00002,4125.867,1059.732,3580.1326,0,0,0
-4608,-16128,1203.2026,1,1,0,0,0.8027339,-216.00002,3957.512,1203.2026,3572.779,0,0,0
-4352,-16128,1351.1313,1,1,0,0,0.8645018,-216.00002,3929.1553,1351.1313,3540.6665,0,0,0
-4096,-16128,1512.581,1,1,0,0,1.045203,-216.00002,3922.2515,1512.581,3530.5935,0,0,0
-3840,-16128,1675.2391,1,1,0,0,0.7818741,-216.00002,3915.4995,1675.2391,3513.6025,0,0,0
-3584,-16128,1690.905,1,1,0,0,1.0168655,-216.00002,3908.934,1690.905,3532.9224,0,0,0
-3328,-16128,1679.8242,1,1,0,0,1.0866785,-216.00002,3902.5889,1679.8242,3551.9592,0,0,0
-3072,-16128,1630.3142,1,1,0,0,0.9867833,-216.00002,3896.4988,1630.3142,3469.0588,0,0,0
-2816,-16128,1602.7363,1,1,0,0,1.0343077,-216.00002,3890.698,1602.7363,3427.4363,0,0,0
-2560,-16128,1581.0459,1,1,0,0,1.0384703,-216.00002,3885.2207,1581.0459,3395.3223,0,0,0
-2304,-16128,1556.7148,1,1,0,0,1.037514,-216.00002,3880.1016,1556.7148,3329.6836,0,0,0
-2048,-16128,1583.8431,1,1,0,0,1.0345775,-216.00002,3875.3748,1583.8431,3343.102,0,0,0
-1792,-16128,1559.3319,1,1,0,0,1.0783497,-216.00002,3871.0745,1559.3319,3254.3486,0,0,0
-1536,-16128,1405.7971,1,1,0,0,1.0093373,-216.00002,3867.235,1405.7971,3178.091,0,0,0
-1280,-16128,1291.3667,1,1,0,0,0.96117514,-216.00002,3863.8914,1291.3667,3153.481,0,0,0
-1024,-16128,1169.9238,1,1,0,0,0.6867793,-216.00002,3861.0771,1169.9238,3027.9175,0,0,0
-768,-16128,1066.0154,1,1,0,0,0.6897354,-216.00002,3858.827,1066.0154,2931.7285,0,0,0
-512,-16128,937.5154,1,1,0,0,0.65872884,-216.00002,3857.1753,937.5154,2923.0684,0,0,0
-256,-16128,826.691,1,1,0,0,0.6322265,-216.00002,3856.1562,826.691,2838.199,0,0,0
0,-16128,720.6952,1,1,0,0,0.6308884,-216.00002,3855.8042,720.6952,2820.0647,0,0,0
256,-16128,624.05756,1,1,0,0,0.59275186,-216.00002,3856.0854,624.05756,2834.3032,0,0,0
512,-16128,552.4415,1,1,0,0,0.5783925,-216.00002,3856.9243,552.4415,2760.7927,0,0,0
768,-16128,495.91608,1,1,0,0,0.5528285,-216.00002,3858.292,495.91608,2799.75,0,0,0
1024,-16128,464.02203,1,1,0,0,0.5376271,-216.00002,3860.16,464.02203,2814.0222,0,0,0
1280,-16128,457.67337,1,1,0,0,0.5379812,-216.00002,3862.4993,457.67337,2798.1484,0,0,0
