x,y,height,land,mountains,plains,hills,slope,boundMin,boundMax,repeatHeight
65536,-77824,1549.7567,1,1,0,0,0.38487786,429.0876,2197.2815,1549.7567
69632,-77824,410.13858,1,1,0,0,0.080513485,290.25378,677.5247,410.13858
73728,-77824,312.6722,1,1,0,0,0.002201953,293.26724,364.67557,312.6722
77824,-77824,437.67767,1,1,0,0,0.124679625,271.89474,1466.7534,437.67767
81920,-77824,1516.5392,1,0.75408,0.22575614,0.020163864,0.19238608,456.92487,2904.5134,1516.5392
86016,-77824,939.59106,1,0.31325525,0.6865863,0.00015842915,0.3705514,302.55823,1825.1863,939.59106
90112,-77824,262.02658,1,0.07946064,0.9205394,0,0.06590493,103.23232,700.4779,262.02658
94208,-77824,172.26299,1,0.017555373,0.98244464,0,0.04172519,118.20912,359.83405,172.26299
98304,-77824,151.28035,1,0.008209802,0.9917902,0,0.02580452,124.15134,275.738,151.28035
102400,-77824,177.0857,1,0.020080239,0.9799198,0,0.05548478,117.58301,382.55548,177.0857
106496,-77824,301.71527,1,0.10926564,0.8907344,0,0.12016037,99.77429,803.93524,301.71527
110592,-77824,1103.3076,1,0.4522513,0.046880443,0.50086826,0.24265526,164.45135,2360.2905,1103.3076
114688,-77824,1772.9,1,0.9443959,0,0.0556041,0.21799967,382.72037,2735.4226,1772.9
118784,-77824,2198.854,1,1,0,0,0.43861714,1591.5321,2912.5635,2198.854
122880,-77824,2657.2031,1,1,0,0,1.4011688,1908.1033,2906.1995,2657.2031
126976,-77824,1913.4675,1,1,0,0,0.3639628,778.2284,2703.4375,1913.4675
131072,-77824,776.6465,1,1,0,0,0.9921113,367.34665,1978.3374,776.6465
-131072,-73728,-351.14005,0.46816185,0,1,0,0.04371357,-400.1221,-302.7819,-351.14005
-126976,-73728,-351.46625,0.47030735,0,1,0,0.04327988,-400.17374,-303.397,-351.46625
-122880,-73728,-347.6057,0.47656396,0,1,0,0.04250722,-395.19818,-299.91687,-347.6057
-118784,-73728,-332.20572,0.48666275,0,1,0,0.04220806,-380.8641,-284.2821,-332.20572
-114688,-73728,-312.97366,0.50033367,7.9778606E-10,1,0,0.041216373,-361.85925,-264.55243,-312.97366
