x,y,height,land,mountains,plains,hills,slope,boundMin,boundMax,repeatHeight
-54016,-55200,2294.842,1,1,0,0,1.3539149,821.7488,3208.2434,2294.842
-53984,-55200,2289.5518,1,1,0,0,2.1789203,871.3322,3208.2434,2289.5518
-53952,-55200,2295.2136,1,1,0,0,1.455601,919.7587,3208.2434,2295.2136
-53920,-55200,2370.2708,1,1,0,0,2.6578178,966.69135,3208.2434,2370.2708
-53888,-55200,2433.514,1,1,0,0,2.1488307,1011.80316,3208.2434,2433.514
-53856,-55200,2488.0066,1,1,0,0,1.9216491,1054.7933,3208.2434,2488.0066
-53824,-55200,2536.457,1,1,0,0,1.8265487,1095.3911,3208.2434,2536.457
-53792,-55200,2572.3176,1,1,0,0,1.6184039,1133.3441,3208.2434,2572.3176
-53760,-55200,2592.632,1,1,0,0,1.1983365,1168.426,3208.2434,2592.632
-53728,-55200,2608.1724,1,1,0,0,0.8549102,1200.4475,3208.2434,2608.1724
-53696,-55200,2641.47,1,1,0,0,1.6872244,1229.2327,3208.2434,2641.47
-53664,-55200,2716.906,1,1,0,0,3.6321206,1254.6345,3208.2434,2716.906
-53632,-55200,2792.0818,1,1,0,0,1.6567236,1276.5309,3208.2434,2792.0818
-53600,-55200,2756.2632,1,1,0,0,1.714746,1294.8287,3208.2434,2756.2632
-53568,-55200,2730.118,1,1,0,0,1.4242498,1309.455,3208.2434,2730.118
-53536,-55200,2705.056,1,1,0,0,1.2763946,1320.3707,3208.2434,2705.056
