x,y,height,land,mountains,plains,hills,slope,boundMin,boundMax,repeatHeight
106496,-118784,-1269.1942,0,0,0,1,0.012851543,-1286.9784,-1251.5499,-1269.1942
110592,-118784,-1315.4263,0,0,0,1,0.01171024,-1333.5773,-1297.4148,-1315.4263
114688,-118784,-1355.4327,0,0,0,1,0.010402029,-1373.8954,-1337.1097,-1355.4327
118784,-118784,-1388.1812,0,0,0,1,0.008985809,-1406.8949,-1369.607,-1388.1812
122880,-118784,-1412.6768,0,0,0,1,0.0075810626,-1431.5762,-1393.9171,-1412.6768
126976,-118784,-1427.9857,0,0,0,1,0.0064229863,-1447.0001,-1409.111,-1427.9857
131072,-118784,-1433.2594,0,0,0.0033204556,0.99667954,0.005935669,-1452.3135,-1414.3452,-1433.2594
-131072,-114688,-1637.5873,0,0,1,0,0.013587952,-1658.1112,-1617.2031,-1637.5873
-126976,-114688,-1631.346,0,0,1,0,0.013841167,-1651.8265,-1611.0051,-1631.346
-122880,-114688,-1613.2292,0,0,1,0,0.014472668,-1633.5837,-1593.0148,-1613.2292
-118784,-114688,-1584.2454,0,0,1,0,0.015323632,-1604.3961,-1564.2344,-1584.2454
-114688,-114688,-1545.5046,0,0,1,0,0.016256751,-1565.3798,-1525.769,-1545.5046
-110592,-114688,-1498.1904,0,0,1,0,0.0171502,-1517.7238,-1478.7969,-1498.1904
-106496,-114688,-1443.5327,0,0,0.82337916,0.17662084,0.01793471,-1462.6635,-1424.5419,-1443.5327
-102400,-114688,-1382.782,0,0,0,1,0.018558599,-1401.4546,-1364.249,-1382.782
-98304,-114688,-1317.1859,0,0,0,1,0.01898585,-1335.3508,-1299.1608,-1317.1859
-94208,-114688,-1247.9697,0,0,0,1,0.019235248,-1265.5828,-1230.4966,-1247.9697
-90112,-114688,-1176.317,0,0,0,1,0.019265406,-1193.3392,-1159.4344,-1176.317
-86016,-114688,-1103.3527,0,0,0.71659184,0.28340816,0.019100713,-1119.7511,-1087.094,-1103.3527
-81920,-114688,-1030.1299,0,0,0.99830705,0.0016929507,0.018753748,-1045.877,-1014.52277,-1030.1299
